ds,y,temp,humidity,wind_speed,wind_deg,rain,clouds,Holiday,inflation_rate,consumption_climate,cov_lock,unemp_Berlin_Mitte
2018-09-20,711.7,26.94,37,5.7,220,0.0,0,0,1.8,10.5,0,0.084
2018-09-21,681.9,29.94,31,10.8,220,0.0,0,0,1.8,10.5,0,0.084
2018-09-22,1323.0,15.94,58,7.2,250,0.0,40,0,1.8,10.5,0,0.084
2018-09-23,441.7,12.94,67,3.6,150,0.27,100,0,1.8,10.5,0,0.084
2018-09-24,274.8,12.1,50,6.17,310,0.0,75,0,1.8,10.5,0,0.084
2018-09-25,284.1,12.94,47,5.7,310,0.0,20,0,1.8,10.5,0,0.084
2018-09-26,387.5,16.94,32,8.8,240,0.0,0,0,1.8,10.5,0,0.084
2018-09-27,599.2,20.94,56,5.14,270,0.0,20,0,1.8,10.5,0,0.084
2018-09-28,717.7,14.94,41,6.2,320,0.0,0,0,1.8,10.5,0,0.084
2018-09-29,997.5,12.94,50,3.1,300,0.0,40,0,1.8,10.5,0,0.084
2018-09-30,1154.6,16.94,34,5.14,200,0.0,0,0,1.8,10.5,0,0.081
2018-10-01,336.7,12.94,66,7.2,290,0.23,40,0,1.8,10.6,0,0.081
2018-10-02,242.9,8.94,75,9.8,240,0.0,75,0,1.8,10.6,0,0.081
2018-10-03,610.4,12.94,72,8.23,320,0.0,75,1,1.8,10.6,0,0.081
2018-10-04,389.7,13.94,72,6.2,240,0.0,75,0,1.8,10.6,0,0.081
2018-10-05,1042.8,19.94,43,5.14,150,0.0,0,0,1.8,10.6,0,0.081
2018-10-06,1487.7,20.94,49,4.63,180,0.0,0,0,1.8,10.6,0,0.081
2018-10-07,539.9,11.94,67,6.2,340,0.0,75,0,1.8,10.6,0,0.081
2018-10-08,337.3,13.94,51,3.1,130,0.0,0,0,1.8,10.6,0,0.081
2018-10-09,421.8,17.94,52,2.1,240,0.0,0,0,1.8,10.6,0,0.081
2018-10-10,766.4,21.94,53,4.63,90,0.0,0,0,1.8,10.6,0,0.081
2018-10-11,620.5,22.94,38,7.2,130,0.0,0,0,1.8,10.6,0,0.081
2018-10-12,1155.6,22.94,38,3.6,170,0.0,0,0,1.8,10.6,0,0.081
2018-10-13,2077.7,24.94,36,4.63,140,0.0,0,0,1.8,10.6,0,0.081
2018-10-14,1600.1,21.94,38,6.2,140,0.0,0,0,1.8,10.6,0,0.081
2018-10-15,491.9,20.94,35,5.14,130,0.0,0,0,1.8,10.6,0,0.081
2018-10-16,616.3,20.94,38,2.1,140,0.0,0,0,1.8,10.6,0,0.081
2018-10-17,695.9,20.94,43,2.1,150,0.0,0,0,1.8,10.6,0,0.081
2018-10-18,375.6,12.94,87,5.14,310,0.0,40,0,1.8,10.6,0,0.081
2018-10-19,771.3,12.94,62,4.12,280,0.0,20,0,1.8,10.6,0,0.081
2018-10-20,1032.2,11.94,50,5.14,300,0.0,20,0,1.8,10.6,0,0.081
2018-10-21,825.8,14.94,51,2.6,180,0.0,20,0,1.8,10.6,0,0.081
2018-10-22,302.7,9.94,93,5.14,350,0.66,75,1,1.8,10.6,0,0.081
2018-10-23,134.1,9.94,90,10.8,250,0.0,75,1,1.8,10.6,0,0.081
2018-10-24,384.1,10.94,47,9.3,310,0.0,0,1,1.8,10.6,0,0.081
2018-10-25,400.0,11.94,88,9.3,280,0.0,75,1,1.8,10.6,0,0.081
2018-10-26,599.4,11.94,82,5.14,220,0.17,75,1,1.8,10.6,0,0.081
2018-10-27,755.1,8.94,66,7.72,270,0.0,75,1,1.8,10.6,0,0.081
2018-10-28,651.5,7.94,66,7.72,50,0.0,40,1,1.8,10.6,0,0.081
2018-10-29,260.0,4.94,81,7.72,90,0.0,100,1,1.8,10.6,0,0.081
2018-10-30,400.5,19.94,37,9.8,210,0.3,0,1,1.8,10.6,0,0.081
2018-10-31,523.3,11.94,50,5.14,190,0.0,20,1,1.8,10.6,0,0.079
2018-11-01,517.1,11.94,71,2.6,130,0.0,0,1,1.8,10.4,0,0.079
2018-11-02,886.6,12.94,66,6.7,220,0.0,0,1,1.8,10.4,0,0.079
2018-11-03,1139.7,10.94,66,1.03,0,0.0,0,0,1.8,10.4,0,0.079
2018-11-04,534.4,10.94,87,4.12,100,0.0,100,0,1.8,10.4,0,0.079
2018-11-05,275.1,13.94,72,4.12,110,0.0,0,0,1.8,10.4,0,0.079
2018-11-06,366.9,16.94,59,3.6,140,0.0,0,0,1.8,10.4,0,0.079
2018-11-07,281.3,14.94,72,3.6,180,0.0,0,0,1.8,10.4,0,0.079
2018-11-08,230.1,12.94,77,3.6,290,0.0,0,0,1.8,10.4,0,0.079
2018-11-09,532.4,10.94,87,3.1,150,0.0,75,0,1.8,10.4,0,0.079
2018-11-10,1018.4,10.94,82,4.63,130,0.0,0,0,1.8,10.4,0,0.079
2018-11-11,553.1,8.94,93,4.12,170,0.3,75,0,1.8,10.4,0,0.079
2018-11-12,297.5,12.94,76,5.14,150,0.0,0,0,1.8,10.4,0,0.079
2018-11-13,191.8,11.94,94,4.63,240,0.22,40,0,1.8,10.4,0,0.079
2018-11-14,239.6,8.94,87,4.63,260,0.0,75,0,1.8,10.4,0,0.079
2018-11-15,170.6,9.94,76,4.12,110,0.0,0,0,1.8,10.4,0,0.079
2018-11-16,522.7,8.94,61,6.7,120,0.0,0,0,1.8,10.4,0,0.079
2018-11-17,665.2,4.88,60,4.63,80,0.0,0,0,1.8,10.4,0,0.079
2018-11-18,433.2,2.73,65,1.54,350,0.0,20,1,1.8,10.4,0,0.079
2018-11-21,153.1,0.95,75,5.14,90,0.0,75,0,1.8,10.4,0,0.079
2018-11-22,130.7,1.37,75,4.63,90,0.0,75,0,1.8,10.4,0,0.079
2018-11-23,496.1,2.94,87,3.1,120,0.0,100,0,1.8,10.4,0,0.079
2018-11-24,684.0,1.94,93,2.6,70,0.0,100,0,1.8,10.4,0,0.079
2018-11-25,531.9,5.94,87,2.6,60,0.0,75,0,1.8,10.4,0,0.079
2018-11-28,146.6,2.94,52,6.7,140,0.0,0,0,1.8,10.4,0,0.079
2018-11-29,97.7,2.94,48,7.2,140,0.0,0,0,1.8,10.4,0,0.079
2018-11-30,357.9,1.94,64,5.14,170,0.54,0,0,1.8,10.4,0,0.077
2018-12-01,442.8,6.94,81,3.1,200,0.0,20,0,1.8,10.3,0,0.077
2018-12-02,196.4,7.94,76,6.7,170,0.46,75,1,1.8,10.3,0,0.077
2018-12-06,168.2,5.94,65,3.1,180,0.0,75,1,1.8,10.3,0,0.077
2018-12-07,324.9,11.94,88,6.7,230,1.93,75,0,1.8,10.3,0,0.077
2018-12-08,357.5,7.94,71,9.8,220,0.0,75,0,1.8,10.3,0,0.077
2018-12-09,278.5,7.94,76,7.2,260,0.44,75,1,1.8,10.3,0,0.077
2018-12-13,151.2,1.94,93,4.63,60,0.0,75,0,1.8,10.3,0,0.077
2018-12-14,318.3,0.94,69,3.1,110,0.0,75,0,1.8,10.3,0,0.077
2018-12-15,348.6,0.94,80,3.1,70,0.0,75,0,1.8,10.3,0,0.077
2018-12-16,219.3,-0.06,64,6.2,150,0.0,75,0,1.8,10.3,0,0.077
2018-12-20,112.4,4.72,76,3.1,170,0.0,20,0,1.8,10.3,0,0.077
2018-12-21,241.6,7.1,79,5.7,170,0.23,20,0,1.8,10.3,0,0.077
2018-12-22,350.0,6.72,67,7.2,320,0.11,75,1,1.8,10.3,0,0.077
2019-03-01,680.7,5.63,84,3.1,360,0.0,75,0,1.4,10.2,0,0.08
2019-03-02,943.6,5.8,64,4.63,270,0.0,75,0,1.4,10.2,0,0.08
2019-03-03,748.5,11.14,73,9.3,240,0.14,75,0,1.4,10.2,0,0.08
2019-03-05,290.3,9.03,57,10.3,260,0.43,75,0,1.4,10.2,0,0.08
2019-03-06,410.7,11.15,50,7.2,180,0.0,0,1,1.4,10.2,0,0.08
2019-03-07,280.5,15.94,48,12.4,230,0.0,0,1,1.4,10.2,0,0.08
2019-03-08,838.4,8.1,74,12.9,260,0.89,20,1,1.4,10.2,0,0.08
2019-03-09,834.6,11.15,56,11.32,260,0.0,40,0,1.4,10.2,0,0.08
2019-03-10,362.2,7.59,71,6.7,220,0.25,75,0,1.4,10.2,0,0.08
2019-03-12,296.4,8.54,56,7.2,230,0.0,40,0,1.4,10.2,0,0.08
2019-03-13,287.4,9.81,49,11.32,230,0.0,0,0,1.4,10.2,0,0.08
2019-03-14,111.3,8.7,65,9.3,220,0.23,75,0,1.4,10.2,0,0.08
2019-03-15,604.5,10.3,63,10.3,250,0.0,20,0,1.4,10.2,0,0.08
2019-03-16,729.4,7.88,63,9.8,250,0.13,40,0,1.4,10.2,0,0.08
2019-03-17,753.6,12.87,60,11.32,240,0.3,75,0,1.4,10.2,0,0.08
2019-03-19,316.6,8.42,54,5.7,290,0.0,40,0,1.4,10.2,0,0.08
2019-03-20,311.2,12.87,48,6.7,240,0.0,20,0,1.4,10.2,0,0.08
2019-03-21,214.3,12.04,73,5.7,240,0.0,75,0,1.4,10.2,0,0.08
2019-03-22,745.3,10.6,78,2.6,150,0.0,75,0,1.4,10.2,0,0.08
2019-03-23,1569.3,15.94,64,6.7,320,0.0,0,0,1.4,10.2,0,0.08
2019-03-24,947.8,11.43,45,2.6,260,0.0,20,0,1.4,10.2,0,0.08
2019-03-26,317.2,7.47,69,9.8,280,0.0,75,0,1.4,10.2,0,0.08
2019-03-27,542.2,9.44,74,6.7,260,0.0,75,0,1.4,10.2,0,0.08
2019-03-28,344.0,10.04,87,4.12,310,0.0,75,0,1.4,10.2,0,0.08
2019-03-29,645.8,12.53,68,4.12,250,0.0,75,0,1.4,10.2,0,0.08
2019-03-31,1241.7,11.69,52,4.63,290,0.0,40,0,1.4,10.2,0,0.079
2019-04-01,352.4,10.36,35,5.7,90,0.0,0,0,1.4,10.2,0,0.079
2019-04-02,749.6,13.8,35,7.2,130,0.0,0,0,1.4,10.2,0,0.079
2019-04-03,827.8,19.07,38,4.63,120,0.0,0,0,1.4,10.2,0,0.079
2019-04-04,1208.0,19.23,41,5.7,140,0.0,0,0,1.4,10.2,0,0.079
2019-04-05,1152.9,11.51,75,3.6,190,0.0,100,0,1.4,10.2,0,0.079
2019-04-08,716.3,20.16,30,4.63,360,0.0,0,0,1.4,10.2,0,0.079
2019-04-09,625.6,11.29,47,4.63,50,0.0,20,0,1.4,10.2,0,0.079
2019-04-10,464.3,9.6,39,3.6,70,0.0,0,0,1.4,10.2,0,0.079
2019-04-11,221.7,6.2,48,5.14,50,0.0,75,0,1.4,10.2,0,0.079
2019-04-12,405.3,4.77,60,4.63,60,0.0,40,0,1.4,10.2,0,0.079
2019-04-13,1174.3,7.4,46,5.14,70,0.16,75,1,1.4,10.2,0,0.079
2019-04-14,747.6,6.51,83,5.14,50,0.0,75,1,1.4,10.2,0,0.079
2019-04-15,805.2,13.46,35,5.7,50,0.0,0,1,1.4,10.2,0,0.079
2019-04-16,956.6,14.93,27,5.7,120,0.0,0,1,1.4,10.2,0,0.079
2019-04-17,1110.3,16.92,40,5.7,120,0.0,0,1,1.4,10.2,0,0.079
2019-04-18,1249.9,20.93,26,6.2,90,0.0,0,1,1.4,10.2,0,0.079
2019-04-20,2090.9,21.15,29,3.1,40,0.0,0,1,1.4,10.2,0,0.079
2019-04-21,1298.5,20.55,27,3.1,140,0.0,0,1,1.4,10.2,0,0.079
2019-04-22,1431.0,18.21,37,7.72,70,0.0,0,1,1.4,10.2,0,0.079
2019-04-23,460.0,19.02,38,11.32,110,0.0,0,1,1.4,10.2,0,0.079
2019-04-24,976.7,21.41,47,6.7,130,0.0,0,1,1.4,10.2,0,0.079
2019-04-25,1376.5,23.85,29,3.13,152,0.0,0,1,1.4,10.2,0,0.079
2019-04-26,1429.2,25.21,41,5.7,260,0.0,0,1,1.4,10.2,0,0.079
2019-04-27,1625.4,18.35,49,4.12,210,0.0,40,1,1.4,10.2,0,0.079
2019-04-28,1099.8,12.29,66,5.7,280,0.0,75,1,1.4,10.2,0,0.079
2019-04-29,494.4,11.33,86,5.7,360,0.0,75,0,1.4,10.2,0,0.079
2019-04-30,763.5,17.59,28,4.12,330,0.0,0,0,1.4,10.2,0,0.078
2019-05-01,1031.6,16.67,57,5.7,290,0.0,20,1,1.4,10.1,0,0.078
2019-05-02,446.4,12.03,69,9.3,270,0.0,75,0,1.4,10.1,0,0.078
2019-05-03,635.0,11.2,41,7.72,280,0.0,0,0,1.4,10.1,0,0.078
2019-05-04,1097.4,10.09,49,5.14,270,0.17,75,0,1.4,10.1,0,0.078
2019-05-05,1023.7,11.92,36,4.63,290,0.0,0,0,1.4,10.1,0,0.078
2019-05-06,348.8,13.0,40,6.7,240,0.0,0,0,1.4,10.1,0,0.078
2019-05-07,398.9,13.39,36,4.12,260,0.0,0,0,1.4,10.1,0,0.078
2019-05-08,420.8,17.98,33,8.23,140,0.0,0,0,1.4,10.1,0,0.078
2019-05-09,385.4,14.72,70,4.12,230,0.51,40,1,1.4,10.1,0,0.078
2019-05-10,801.5,16.56,58,6.2,280,0.16,40,0,1.4,10.1,0,0.078
2019-05-11,1121.8,15.7,50,3.13,51,0.0,75,0,1.4,10.1,0,0.078
2019-05-12,1254.0,16.31,34,7.72,310,0.0,0,1,1.4,10.1,0,0.078
2019-05-13,592.0,15.33,33,5.7,310,0.0,0,0,1.4,10.1,0,0.078
2019-05-14,313.3,12.65,41,9.3,30,0.0,0,0,1.4,10.1,0,0.078
2019-05-15,508.3,13.41,39,5.14,30,0.0,20,0,1.4,10.1,0,0.078
2019-05-16,260.0,10.42,95,3.09,50,1.95,75,0,1.4,10.1,0,0.078
2019-05-17,1330.7,18.86,57,2.57,80,0.1,40,0,1.4,10.1,0,0.078
2019-05-18,2160.1,22.78,46,7.2,110,0.0,0,0,1.4,10.1,0,0.078
2019-05-19,1683.3,25.54,40,5.66,100,0.0,0,0,1.4,10.1,0,0.078
2019-05-20,392.2,24.63,50,6.2,70,0.0,0,0,1.4,10.1,0,0.078
2019-05-21,541.3,23.25,52,2.6,330,0.0,40,0,1.4,10.1,0,0.078
2019-05-22,402.3,12.84,84,7.72,300,0.0,75,0,1.4,10.1,0,0.078
2019-05-23,512.0,18.53,47,4.12,280,0.0,20,0,1.4,10.1,0,0.078
2019-05-24,1334.7,22.68,41,5.14,230,0.0,0,0,1.4,10.1,0,0.078
2019-05-25,1410.9,16.62,59,4.63,300,0.0,75,0,1.4,10.1,0,0.078
2019-05-26,1265.9,21.2,47,9.3,250,0.0,0,0,1.4,10.1,0,0.078
2019-05-27,582.4,20.14,62,5.7,260,0.0,20,0,1.4,10.1,0,0.078
2019-05-28,703.4,19.72,50,4.12,310,0.0,40,0,1.4,10.1,0,0.078
2019-05-29,562.5,16.3,40,4.63,340,0.0,0,0,1.4,10.1,0,0.078
2019-05-30,1600.7,21.96,33,5.7,220,0.0,0,1,1.4,10.1,0,0.078
2019-05-31,1422.2,24.01,56,4.63,260,0.0,20,1,1.4,10.1,0,0.079
2019-06-01,2080.0,25.87,48,5.7,230,0.0,20,1,1.4,9.8,0,0.079
2019-06-02,1530.3,28.87,41,4.12,250,0.0,0,1,1.4,9.8,0,0.079
2019-06-03,1041.3,32.91,26,6.2,200,0.0,0,0,1.4,9.8,0,0.079
2019-06-04,1208.1,28.89,41,3.1,170,0.0,0,0,1.4,9.8,0,0.079
2019-06-05,912.8,32.74,29,6.7,120,0.0,20,0,1.4,9.8,0,0.079
2019-06-06,669.3,30.94,37,5.14,150,0.0,20,0,1.4,9.8,0,0.079
2019-06-07,1437.0,23.3,48,3.13,157,0.0,40,0,1.4,9.8,0,0.079
2019-06-08,1831.3,20.81,39,9.3,230,0.0,0,1,1.4,9.8,0,0.079
2019-06-09,1620.4,24.48,34,4.12,250,0.0,0,1,1.4,9.8,0,0.079
2019-06-10,1929.3,25.34,55,2.1,150,0.0,0,1,1.4,9.8,0,0.079
2019-06-11,1025.2,27.83,60,4.12,190,0.0,75,1,1.4,9.8,0,0.079
2019-06-12,944.5,30.63,50,4.12,130,0.0,20,0,1.4,9.8,0,0.079
2019-06-13,1021.4,23.38,48,2.68,135,0.0,0,0,1.4,9.8,0,0.079
2019-06-14,1499.6,29.39,29,4.12,130,0.0,0,0,1.4,9.8,0,0.079
2019-06-15,2095.2,30.53,54,6.7,190,1.5,20,0,1.4,9.8,0,0.079
2019-06-16,1401.7,21.71,55,6.2,270,0.0,20,0,1.4,9.8,0,0.079
2019-06-17,1024.9,26.52,42,3.13,112,0.0,0,0,1.4,9.8,0,0.079
2019-06-18,1043.7,28.64,34,5.7,140,0.0,0,0,1.4,9.8,0,0.079
2019-06-19,1352.5,30.63,39,4.12,170,0.0,0,0,1.4,9.8,0,0.079
2019-06-20,1083.4,25.52,56,4.12,240,0.0,20,1,1.4,9.8,0,0.079
2019-06-21,1568.0,24.26,51,5.14,280,0.0,40,1,1.4,9.8,0,0.079
2019-06-22,2107.2,24.77,48,4.1,40,0.0,40,1,1.4,9.8,0,0.079
2019-06-23,1532.8,26.4,36,5.1,80,0.0,0,1,1.4,9.8,0,0.079
2019-06-24,1274.9,27.82,27,5.7,70,0.0,0,1,1.4,9.8,0,0.079
2019-06-25,1079.2,31.92,32,4.1,110,0.0,0,1,1.4,9.8,0,0.079
2019-06-26,1259.8,36.42,34,8.2,290,0.0,0,1,1.4,9.8,0,0.079
2019-06-27,1158.9,23.57,41,7.2,300,0.0,0,1,1.4,9.8,0,0.079
2019-06-28,1191.6,22.39,50,4.6,280,0.0,40,1,1.4,9.8,0,0.079
2019-06-29,1799.0,28.2,29,3.6,330,0.0,0,1,1.4,9.8,0,0.079
2019-06-30,1544.8,36.32,16,7.2,210,0.0,0,1,1.4,9.8,0,0.078
2019-07-01,814.8,26.3,43,5.36,248,0.0,0,1,1.4,9.7,0,0.078
2019-07-02,747.9,20.9,43,7.7,300,0.0,20,1,1.4,9.7,0,0.078
2019-07-03,632.2,18.46,45,7.2,290,0.0,0,1,1.4,9.7,0,0.078
2019-07-04,1048.7,20.95,37,5.7,260,0.0,0,1,1.4,9.7,0,0.078
2019-07-05,1003.3,19.92,59,7.7,280,0.0,75,1,1.4,9.7,0,0.078
2019-07-06,1225.9,22.46,51,8.2,280,0.0,20,1,1.4,9.7,0,0.078
2019-07-07,1259.1,17.86,48,8.8,290,0.0,20,1,1.4,9.7,0,0.078
2019-07-08,680.8,17.01,57,7.7,250,0.0,75,1,1.4,9.7,0,0.078
2019-07-09,876.2,16.93,51,5.7,310,0.0,40,1,1.4,9.7,0,0.078
2019-07-10,917.6,19.37,61,6.2,320,0.17,40,1,1.4,9.7,0,0.078
2019-07-11,985.3,23.84,38,2.6,0,0.0,0,1,1.4,9.7,0,0.078
2019-07-12,1244.8,20.33,76,3.1,300,0.26,75,1,1.4,9.7,0,0.078
2019-07-13,1435.4,24.81,45,7.2,40,0.0,20,1,1.4,9.7,0,0.078
2019-07-14,1382.9,18.68,76,4.6,280,0.0,75,1,1.4,9.7,0,0.078
2019-07-15,767.3,15.86,71,6.2,260,0.0,75,1,1.4,9.7,0,0.078
2019-07-16,1108.7,18.51,65,7.2,280,0.0,75,1,1.4,9.7,0,0.078
2019-07-17,1069.3,22.18,55,4.47,45,0.0,40,1,1.4,9.7,0,0.078
2019-07-18,903.9,25.83,35,3.6,130,0.0,0,1,1.4,9.7,0,0.078
2019-07-19,1124.0,25.3,51,4.1,250,0.0,20,1,1.4,9.7,0,0.078
2019-07-20,1807.3,28.76,40,3.6,0,0.0,0,1,1.4,9.7,0,0.078
2019-07-21,1195.9,25.78,51,8.2,270,0.0,40,1,1.4,9.7,0,0.078
2019-07-22,987.0,25.29,50,4.1,280,0.0,40,1,1.4,9.7,0,0.078
2019-07-23,1121.6,28.78,50,5.1,320,0.0,20,1,1.4,9.7,0,0.078
2019-07-24,1085.3,31.46,32,3.1,30,0.0,0,1,1.4,9.7,0,0.078
2019-07-25,1083.8,33.12,33,3.6,30,0.0,0,1,1.4,9.7,0,0.078
2019-07-26,1374.5,29.97,36,4.1,70,0.0,0,1,1.4,9.7,0,0.078
2019-07-27,1446.5,26.91,43,7.2,70,0.0,0,1,1.4,9.7,0,0.078
2019-07-28,1725.5,29.63,45,5.7,110,0.0,0,1,1.4,9.7,0,0.078
2019-07-29,974.5,32.25,43,2.6,20,0.0,20,1,1.4,9.7,0,0.078
2019-07-30,1040.3,23.5,81,5.1,300,0.0,75,1,1.4,9.7,0,0.078
2019-07-31,672.0,24.45,63,2.24,286,0.0,20,1,1.4,9.7,0,0.08
2019-08-01,908.9,24.19,56,2.68,294,0.0,40,1,1.4,9.7,0,0.08
2019-08-02,865.6,25.38,48,2.1,0,0.0,40,1,1.4,9.7,0,0.08
2019-08-03,1766.5,24.98,45,2.6,0,0.0,0,1,1.4,9.7,0,0.08
2019-08-04,1537.5,23.99,53,5.7,270,0.0,40,1,1.4,9.7,0,0.08
2019-08-05,845.2,24.53,53,4.6,190,0.0,0,0,1.4,9.7,0,0.08
2019-08-06,1141.3,27.85,46,7.2,210,0.0,0,0,1.4,9.7,0,0.08
2019-08-07,953.8,24.26,65,7.7,230,0.25,40,0,1.4,9.7,0,0.08
2019-08-08,1039.7,26.0,40,8.49,233,0.0,0,0,1.4,9.7,0,0.08
2019-08-09,1388.3,26.84,42,3.6,240,0.0,0,0,1.4,9.7,0,0.08
2019-08-10,1968.6,27.62,45,10.3,240,0.0,0,0,1.4,9.7,0,0.08
2019-08-11,1786.8,27.43,35,6.7,210,0.0,0,0,1.4,9.7,0,0.08
2019-08-12,735.1,22.92,46,6.26,249,0.0,0,0,1.4,9.7,0,0.08
2019-08-13,897.6,21.52,51,8.2,250,0.0,40,0,1.4,9.7,0,0.08
2019-08-14,635.4,20.94,40,6.7,270,0.0,0,0,1.4,9.7,0,0.08
2019-08-15,663.4,21.97,49,5.1,190,0.0,0,0,1.4,9.7,0,0.08
2019-08-16,1115.9,21.17,55,6.2,270,0.0,20,0,1.4,9.7,0,0.08
2019-08-17,1662.0,25.21,48,7.2,150,0.0,0,0,1.4,9.7,0,0.08
2019-08-18,1735.4,22.06,80,5.1,200,0.0,40,0,1.4,9.7,0,0.08
2019-08-19,910.7,23.78,47,6.7,260,0.0,0,0,1.4,9.7,0,0.08
2019-08-20,721.8,25.16,41,3.13,294,0.0,0,0,1.4,9.7,0,0.08
2019-08-21,706.4,22.8,47,4.1,0,0.0,20,0,1.4,9.7,0,0.08
2019-08-22,743.1,25.86,35,3.6,0,0.0,0,0,1.4,9.7,0,0.08
2019-08-23,1310.7,27.09,40,3.6,0,0.0,0,0,1.4,9.7,0,0.08
2019-08-24,1868.3,28.04,43,5.7,90,0.0,0,0,1.4,9.7,0,0.08
2019-08-25,1494.9,29.88,40,6.7,90,0.0,0,0,1.4,9.7,0,0.08
2019-08-26,813.7,30.65,44,4.6,120,0.0,0,0,1.4,9.7,0,0.08
2019-08-27,1014.5,31.35,44,6.7,120,0.0,20,0,1.4,9.7,0,0.08
2019-08-28,881.6,32.8,40,4.1,230,0.0,0,0,1.4,9.7,0,0.08
2019-08-29,927.7,29.89,45,4.92,283,0.0,0,0,1.4,9.7,0,0.08
2019-08-30,1167.2,28.58,48,1.5,0,0.0,20,0,1.4,9.7,0,0.08
2019-08-31,1421.8,32.31,37,4.92,127,0.0,0,0,1.4,9.7,0,0.081
2019-09-01,1281.2,30.0,45,5.7,280,0.0,0,0,1.4,9.8,0,0.081
2019-09-02,615.5,20.69,40,6.2,310,0.0,0,0,1.4,9.8,0,0.081
2019-09-03,541.0,19.68,53,5.1,260,0.51,0,0,1.4,9.8,0,0.081
2019-09-04,424.8,24.63,43,5.7,200,0.0,0,0,1.4,9.8,0,0.081
2019-09-05,448.5,22.1,40,11.18,260,0.0,0,0,1.4,9.8,0,0.081
2019-09-06,927.3,19.97,40,4.92,252,0.0,0,0,1.4,9.8,0,0.081
2019-09-07,1009.2,18.91,47,2.6,110,0.0,0,0,1.4,9.8,0,0.081
2019-09-08,924.6,20.68,51,2.6,310,0.0,20,0,1.4,9.8,0,0.081
2019-09-09,211.1,14.27,92,4.1,360,0.51,100,0,1.4,9.8,0,0.081
2019-09-10,524.8,19.18,50,8.8,270,0.0,20,0,1.4,9.8,0,0.081
2019-09-11,615.0,21.86,40,6.7,220,0.0,0,0,1.4,9.8,0,0.081
2019-09-12,356.6,20.19,71,6.26,224,0.0,40,0,1.4,9.8,0,0.081
2019-09-13,725.1,19.61,73,8.05,279,0.25,75,0,1.4,9.8,0,0.081
2019-09-14,1203.0,18.54,47,2.24,260,0.0,0,0,1.4,9.8,0,0.081
2019-09-15,1199.6,21.56,37,7.2,270,0.0,0,0,1.4,9.8,0,0.081
2019-09-16,318.7,16.51,72,6.2,250,0.0,75,0,1.4,9.8,0,0.081
2019-09-17,307.9,13.84,82,9.3,280,0.25,40,0,1.4,9.8,0,0.081
2019-09-18,445.7,15.41,51,9.3,300,0.0,0,0,1.4,9.8,0,0.081
2019-09-19,424.1,15.63,55,5.7,340,0.0,20,0,1.4,9.8,0,0.081
2019-09-20,481.3,15.55,59,4.6,280,0.0,20,0,1.4,9.8,0,0.081
2019-09-21,1127.5,20.16,47,3.6,270,0.0,0,0,1.4,9.8,0,0.081
2019-09-22,1179.3,23.58,39,4.6,120,0.0,0,0,1.4,9.8,0,0.081
2019-09-23,449.3,22.16,39,6.2,110,0.0,0,0,1.4,9.8,0,0.081
2019-09-24,428.9,17.38,80,1.79,183,0.0,75,0,1.4,9.8,0,0.081
2019-09-25,159.8,17.23,80,2.1,150,0.44,75,0,1.4,9.8,0,0.081
2019-09-26,412.3,19.6,66,2.6,230,0.0,75,0,1.4,9.8,0,0.081
2019-09-27,568.9,16.38,95,3.6,310,1.36,100,0,1.4,9.8,0,0.081
2019-09-28,903.1,16.85,82,8.2,230,1.1,40,0,1.4,9.8,0,0.081
2019-09-29,556.8,14.35,93,4.6,180,0.34,40,0,1.4,9.8,0,0.081
2019-09-30,285.1,15.74,77,10.3,270,0.13,75,0,1.4,9.8,0,0.079
2019-10-01,414.1,14.2,95,6.7,230,2.37,75,1,1.4,9.6,0,0.079
2019-10-02,366.2,12.19,76,5.1,280,0.0,75,1,1.4,9.6,0,0.079
2019-10-03,777.5,12.28,76,7.2,280,0.0,40,1,1.4,9.6,0,0.079
2019-10-04,439.4,10.8,76,4.6,140,0.25,75,1,1.4,9.6,0,0.079
2019-10-05,861.2,10.83,75,6.7,30,0.11,40,1,1.4,9.6,0,0.079
2019-10-06,556.4,11.04,55,5.1,140,0.0,20,1,1.4,9.6,0,0.079
2019-10-07,390.5,12.14,53,2.6,200,0.0,40,1,1.4,9.6,0,0.079
2019-10-08,395.4,11.4,95,7.7,220,0.38,75,1,1.4,9.6,0,0.079
2019-10-09,530.6,15.33,67,6.2,230,0.11,40,1,1.4,9.6,0,0.079
2019-10-10,489.2,14.6,68,7.7,250,0.0,75,1,1.4,9.6,0,0.079
2019-10-11,573.3,14.89,75,7.7,220,0.0,20,1,1.4,9.6,0,0.079
2019-10-12,1273.6,19.41,61,8.8,240,0.0,75,1,1.4,9.6,0,0.079
2019-10-13,1225.6,23.35,64,5.7,210,0.0,0,1,1.4,9.6,0,0.079
2019-10-14,770.1,21.82,64,2.68,299,0.0,20,1,1.4,9.6,0,0.079
2019-10-15,691.8,20.75,68,3.6,130,0.0,0,1,1.4,9.6,0,0.079
2019-10-16,197.4,11.78,94,10.3,250,3.39,75,1,1.4,9.6,0,0.079
2019-10-17,501.3,16.94,68,6.7,220,0.0,20,1,1.4,9.6,0,0.079
2019-10-18,937.6,18.87,68,6.26,200,0.0,20,1,1.4,9.6,0,0.079
2019-10-19,1153.1,15.55,77,4.47,183,0.0,0,1,1.4,9.6,0,0.079
2019-10-20,1123.7,19.32,64,2.6,210,0.0,20,1,1.4,9.6,0,0.079
